,Id,Probability
0,1,0.06960207427311384
1,2,0.05456102553125206
2,3,0.013569821815538941
3,4,0.08453451707698381
4,5,0.14474004913118116
5,6,0.028819454642229854
6,7,0.024118137558185166
7,8,0.038468647097646226
8,9,0.0017508437146688614
9,10,0.44722278484820316
10,11,0.007003418577902326
11,12,0.021108509779363273
12,13,0.00961159254181192
13,14,0.05196273558092281
14,15,0.05145476501245229
15,16,0.01951776133571382
16,17,0.027699089124356174
17,18,0.01657825854989084
18,19,0.17970723437122138
19,20,0.10251021491856553
20,21,0.007885579123645715
21,22,0.009443824899995835
22,23,0.0040911807424023425
23,24,0.5452072853511415
24,25,0.06323268151378417
25,26,0.017081413825940403
26,27,0.13498446912415596
27,28,0.0036979204625046226
28,29,0.047115972971719364
29,30,0.016706337761365583
30,31,0.07207471361783849
31,32,0.001996388180396813
32,33,0.01137063673872452
33,34,0.07608356165279127
34,35,0.36383701353095027
35,36,0.05467633936573192
36,37,0.03378232506689633
37,38,0.013597846136436494
38,39,0.009229545566827091
39,40,0.05026078689057758
40,41,0.3021188670230973
41,42,0.27364225897463684
42,43,0.10613343336785094
43,44,0.006343912109696377
44,45,0.05697296342051984
45,46,0.0025201262315715884
46,47,0.002871311481791079
47,48,0.021130235840261205
48,49,0.01520581610876345
49,50,0.03136649328197317
50,51,0.01520581610876345
51,52,0.02825851423041671
52,53,0.0063366549539605205
53,54,0.06976072589674139
54,55,0.024929821656655114
55,56,0.0875183985455338
56,57,0.004992951720829576
57,58,0.1298435818339881
58,59,0.1056665641213194
59,60,0.07454556653741304
60,61,0.013991058562921441
61,62,0.00829542680235118
62,63,0.012175546605861067
63,64,0.008951010880997428
64,65,0.016934319987134027
65,66,0.025159328837453275
66,67,0.013402054173722856
67,68,0.1473837817096679
68,69,0.005119453157299956
69,70,0.6319607016598813
70,71,0.01818621363602357
71,72,0.08767551563386373
72,73,0.005053544722599048
73,74,0.306970310081445
74,75,0.012156207276102907
75,76,0.026700051974408973
76,77,0.0776804273041776
77,78,0.043990993376151526
78,79,0.021408402942409175
79,80,0.02474786085150519
80,81,0.013632721746759674
81,82,0.013597846136436494
82,83,0.0351843617814175
83,84,0.004761005283718147
84,85,0.02234461347351339
85,86,0.010279824118910319
86,87,0.06242870736752001
87,88,0.007885579123645715
88,89,0.04356594521883055
89,90,0.017529984848329655
90,91,0.047623943540189895
91,92,0.015038048466947364
92,93,0.013032840278940482
93,94,0.013765613778252578
94,95,0.002973836895519812
95,96,0.03421437507349352
96,97,0.02888923757757476
97,98,0.0964019510676181
98,99,0.015494117656623155
99,100,0.013402054173722856
100,101,0.06451371472734116
101,102,0.06451371472734116
102,103,0.0031032579189025087
103,104,0.042466658283888986
104,105,0.06261667598170964
105,106,0.029353143354806554
106,107,0.37134258179599217
107,108,0.011269228545105791
108,109,0.0038336754619877843
109,110,0.021378478730094484
110,111,0.01457419250156935
111,112,0.0351184510553738
112,113,0.026979152039907577
