,Id,Probability
0,1,0.5033390090281016
1,2,0.4632056564827273
2,3,0.1113886369522846
3,4,0.4833312190525235
4,5,0.593583669587223
5,6,0.2863331981995948
6,7,0.268370992536903
7,8,0.3190240689474709
8,9,0.023721900676865804
9,10,0.9023712074575148
10,11,0.1072162696700293
11,12,0.224661745532116
12,13,0.08501711168214533
13,14,0.3943237970580497
14,15,0.40371260155587474
15,16,0.15996162725449933
16,17,0.2279597703112359
17,18,0.15549246244191536
18,19,0.7725304517330212
19,20,0.6623686903898943
20,21,0.08862402503649286
21,22,0.11686923248560553
22,23,0.0332272409101706
23,24,0.9295380731535096
24,25,0.4217411694671094
25,26,0.18797885923632524
26,27,0.4903049415646747
27,28,0.06691773558407915
28,29,0.4355101025322578
29,30,0.1667305297785762
30,31,0.4607694033860224
31,32,0.044250438957627425
32,33,0.11897025303974462
33,34,0.5552366186939327
34,35,0.8585889029737206
35,36,0.4124043500183523
36,37,0.2964018149011892
37,38,0.10320433261853164
38,39,0.09078239254655175
39,40,0.45634055710204624
40,41,0.8403128261436948
41,42,0.8037260824853044
42,43,0.6167033324572144
43,44,0.08127316683579412
44,45,0.45564913676582397
45,46,0.03544599245841891
46,47,0.03962101664531329
47,48,0.14544821247363227
48,49,0.13440811105454445
49,50,0.3110418704637825
50,51,0.15548407822015906
51,52,0.23213532145095647
52,53,0.05753537156234392
53,54,0.4120901213274067
54,55,0.16705649411000284
55,56,0.5667035861545053
56,57,0.052899229597433435
57,58,0.6429908395067115
58,59,0.6466519061900899
59,60,0.4525831099549277
60,61,0.2108093148128618
61,62,0.07490105031570818
62,63,0.21376471774086536
63,64,0.08129833887237023
64,65,0.20652263960610714
65,66,0.24276047784724464
66,67,0.1699827991130023
67,68,0.671038566058424
68,69,0.06083694836077356
69,70,0.9462255942727268
70,71,0.1697732534372281
71,72,0.5554104023417071
72,73,0.053293824939686506
73,74,0.7329380195385173
74,75,0.13673910759138916
75,76,0.27069395253336503
76,77,0.5700689402645924
77,78,0.3980763291294784
78,79,0.2709500023074881
79,80,0.22059838299556883
80,81,0.13845853219676788
81,82,0.1385380424832879
82,83,0.40842223393911037
83,84,0.07962043016101272
84,85,0.2051373850248636
85,86,0.15368615687502943
86,87,0.41843298466215295
87,88,0.09818344361895477
88,89,0.26317024204519857
89,90,0.1707269753798367
90,91,0.429743069154725
91,92,0.15186074084011927
92,93,0.12524971141839042
93,94,0.1317832022414074
94,95,0.03853131117667718
95,96,0.38076221992962744
96,97,0.2977906986268699
97,98,0.528102408835391
98,99,0.17077123483336876
99,100,0.11698180491654796
100,101,0.4866193610307779
101,102,0.4860807052597513
102,103,0.0570912900782408
103,104,0.3833514085422062
